Frequenz	Kanal A	Kanal C
(MHz)	(dBV)	(dBV)

3.87246293	-105.28890000	-76.99316000
3.87273541	-105.75380000	-76.82707000
3.87300789	-105.69970000	-77.21510000
3.87328036	-105.50970000	-77.16881000
3.87355284	-105.69570000	-77.12342000
3.87382532	-105.77620000	-77.25311000
3.87409780	-105.63840000	-77.68024000
3.87437028	-105.70050000	-77.31398000
3.87464276	-105.63810000	-77.01459000
3.87491523	-105.46330000	-76.86539000
3.87518771	-105.24180000	-76.92180000
3.87546019	-105.54550000	-76.93831000
3.87573267	-105.42680000	-77.15994000
3.87600515	-104.94000000	-76.96709000
3.87627763	-105.09500000	-77.16399000
3.87655011	-105.39690000	-77.57839000
3.87682258	-105.31260000	-77.73494000
3.87709506	-105.60140000	-77.63965000
3.87736754	-105.61250000	-77.44125000
3.87764002	-105.46550000	-77.37396000
3.87791250	-105.63710000	-77.27695000
3.87818498	-105.60950000	-77.16228000
3.87845745	-105.49650000	-77.42201000
3.87872993	-104.96450000	-77.42027000
3.87900241	-104.50580000	-77.52425000
3.87927489	-104.56430000	-77.35855000
3.87954737	-105.13480000	-77.27564000
3.87981985	-104.80210000	-77.34034000
3.88009232	-104.57930000	-77.19495000
3.88036480	-104.72080000	-77.22952000
3.88063728	-104.91680000	-77.06911000
3.88090976	-105.23350000	-77.11203000
3.88118224	-105.33460000	-77.77052000
3.88145472	-104.99380000	-77.89572000
3.88172719	-104.87120000	-77.58263000
3.88199967	-105.16110000	-77.57449000
3.88227215	-105.51630000	-77.37157000
3.88254463	-105.54630000	-77.25130000
3.88281711	-105.61860000	-77.25125000
3.88308959	-105.44050000	-77.05730000
3.88336206	-105.08170000	-76.85555000
3.88363454	-104.97690000	-76.95348000
3.88390702	-105.21430000	-77.08649000
3.88417950	-105.49780000	-77.27679000
3.88445198	-105.55300000	-77.49361000
3.88472446	-105.53380000	-77.30880000
3.88499694	-105.53390000	-77.39622000
3.88526941	-105.47600000	-77.37999000
3.88554189	-105.25900000	-77.40500000
3.88581437	-105.44300000	-77.22000000
3.88608685	-105.51180000	-77.13067000
3.88635933	-105.49220000	-77.39630000
3.88663181	-105.42570000	-77.66470000
3.88690428	-105.30770000	-77.36221000
3.88717676	-105.16090000	-76.99642000
3.88744924	-105.06130000	-77.07307000
3.88772172	-104.61670000	-77.22488000
3.88799420	-104.36880000	-77.00642000
3.88826668	-104.55220000	-77.07721000
3.88853915	-105.04090000	-77.38687000
3.88881163	-105.03820000	-77.51932000
3.88908411	-104.91730000	-77.40759000
3.88935659	-104.96300000	-77.36082000
3.88962907	-105.48740000	-77.24621000
3.88990155	-105.25110000	-77.43938000
3.89017402	-105.17750000	-77.42869000
3.89044650	-105.03780000	-77.43674000
3.89071898	-105.03590000	-77.25549000
3.89099146	-104.93110000	-77.27910000
3.89126394	-104.99660000	-77.33952000
3.89153642	-105.07120000	-77.34583000
3.89180890	-104.93580000	-77.42979000
3.89208137	-104.80300000	-77.21886000
3.89235385	-105.01890000	-77.39111000
3.89262633	-105.22710000	-77.45528000
3.89289881	-104.83710000	-77.54139000
3.89317129	-104.86200000	-77.42172000
3.89344377	-105.18680000	-77.15261000
3.89371624	-105.16590000	-77.21564000
3.89398872	-105.04140000	-77.30180000
3.89426120	-105.22780000	-77.58089000
3.89453368	-105.06300000	-77.57925000
3.89480616	-105.12640000	-77.45406000
3.89507864	-105.21780000	-77.11929000
3.89535111	-105.17260000	-77.20475000
3.89562359	-105.14700000	-77.40264000
3.89589607	-105.34290000	-77.46870000
3.89616855	-105.61790000	-77.21518000
3.89644103	-105.07290000	-77.08637000
3.89671351	-104.40030000	-77.36429000
3.89698598	-104.14530000	-77.47549000
3.89725846	-104.83710000	-77.82606000
3.89753094	-105.16850000	-77.44276000
3.89780342	-104.89760000	-77.38039000
3.89807590	-104.99350000	-77.37680000
3.89834838	-105.37520000	-77.44243000
3.89862085	-105.34100000	-77.28661000
3.89889333	-105.34630000	-77.06859000
3.89916581	-105.40330000	-76.99718000
3.89943829	-105.54170000	-77.55244000
3.89971077	-105.51190000	-77.64439000
3.89998325	-105.63250000	-77.69382000
3.90025573	-105.92870000	-77.66376000
3.90052820	-106.25130000	-77.52274000
3.90080068	-105.80750000	-77.36058000
3.90107316	-105.76290000	-77.62882000
3.90134564	-105.67860000	-77.47563000
3.90161812	-105.52980000	-77.26974000
3.90189060	-105.68490000	-77.41153000
3.90216307	-105.57200000	-77.74171000
3.90243555	-105.52680000	-77.52153000
3.90270803	-105.46920000	-77.58558000
3.90298051	-105.68350000	-77.38979000
3.90325299	-105.74600000	-77.29193000
3.90352547	-105.99740000	-77.50090000
3.90379794	-105.84140000	-77.39218000
3.90407042	-105.84000000	-77.17142000
3.90434290	-105.73800000	-77.34071000
3.90461538	-105.61890000	-77.26437000
3.90488786	-105.76710000	-77.16690000
3.90516034	-105.21210000	-77.26120000
3.90543281	-104.62500000	-77.38219000
3.90570529	-103.71370000	-77.55771000
3.90597777	-103.65480000	-77.54922000
3.90625025	-104.08080000	-77.59643000
3.90652273	-104.92130000	-77.59544000
3.90679521	-105.41500000	-77.56886000
3.90706769	-105.53230000	-77.29267000
3.90734016	-105.68130000	-77.30878000
3.90761264	-105.94040000	-77.34538000
3.90788512	-106.04140000	-77.31485000
3.90815760	-105.98950000	-77.19260000
3.90843008	-105.75560000	-77.30821000
3.90870256	-105.92840000	-77.36353000
3.90897503	-106.06290000	-77.16917000
3.90924751	-106.06550000	-77.42505000
3.90951999	-105.79170000	-77.35465000
3.90979247	-105.73690000	-77.26866000
3.91006495	-105.87690000	-77.59460000
3.91033743	-105.52420000	-77.75710000
3.91060990	-105.42330000	-77.82955000
3.91088238	-105.49210000	-77.62543000
3.91115486	-105.51070000	-77.43713000
3.91142734	-105.80760000	-77.55128000
3.91169982	-105.72820000	-77.58517000
3.91197230	-105.63510000	-77.69516000
3.91224477	-105.85220000	-77.41283000
3.91251725	-105.85810000	-77.33136000
3.91278973	-105.86940000	-77.45648000
3.91306221	-105.71240000	-77.38717000
3.91333469	-105.46140000	-77.42744000
3.91360717	-105.59770000	-77.22308000
3.91387965	-105.67680000	-77.41351000
3.91415212	-105.75660000	-77.69584000
3.91442460	-105.56740000	-77.66954000
3.91469708	-104.87320000	-77.81308000
3.91496956	-104.59900000	-77.61679000
3.91524204	-104.88850000	-77.44585000
3.91551452	-105.18470000	-77.61722000
3.91578699	-105.42150000	-77.62803000
3.91605947	-105.62790000	-77.60860000
3.91633195	-105.68500000	-77.72925000
3.91660443	-105.64600000	-77.56327000
3.91687691	-105.62460000	-77.33935000
3.91714939	-106.03340000	-77.40491000
3.91742186	-105.80970000	-77.45295000
3.91769434	-105.71220000	-77.30684000
3.91796682	-105.79220000	-77.47323000
3.91823930	-105.75250000	-77.45252000
3.91851178	-105.35090000	-77.44514000
3.91878426	-105.52470000	-77.32420000
3.91905673	-105.47400000	-77.34136000
3.91932921	-105.47020000	-77.38341000
3.91960169	-105.32790000	-77.53469000
3.91987417	-105.42560000	-77.57101000
3.92014665	-105.81370000	-77.35548000
3.92041913	-105.63700000	-77.45152000
3.92069160	-105.48330000	-77.67136000
3.92096408	-105.75370000	-77.80958000
3.92123656	-105.77900000	-77.84226000
3.92150904	-105.40480000	-77.77293000
3.92178152	-105.34120000	-77.47843000
3.92205400	-105.25220000	-77.30708000
3.92232648	-105.31580000	-77.39639000
3.92259895	-105.37390000	-77.48009000
3.92287143	-105.58450000	-77.54193000
3.92314391	-105.64770000	-77.51718000
3.92341639	-105.01060000	-77.57996000
3.92368887	-104.57750000	-77.45058000
3.92396135	-104.46040000	-77.35359000
3.92423382	-104.57610000	-77.31223000
3.92450630	-104.90210000	-77.37195000
3.92477878	-105.23230000	-77.30491000
3.92505126	-105.55730000	-77.43687000
3.92532374	-105.49460000	-77.54533000
3.92559622	-105.52330000	-77.60329000
3.92586869	-105.20730000	-77.86645000
3.92614117	-104.74180000	-77.81047000
3.92641365	-104.73140000	-77.75742000
3.92668613	-105.31040000	-77.66627000
3.92695861	-105.78790000	-77.72066000
3.92723109	-105.74290000	-77.77367000
3.92750356	-105.57800000	-77.63079000
3.92777604	-105.60930000	-77.65443000
3.92804852	-105.48490000	-77.90540000
3.92832100	-105.21560000	-77.88577000
3.92859348	-104.99140000	-77.75612000
3.92886596	-104.85070000	-77.73609000
3.92913844	-105.14860000	-77.46119000
3.92941091	-105.21030000	-77.50542000
3.92968339	-105.32980000	-77.45806000
3.92995587	-105.22860000	-77.55412000
3.93022835	-105.06950000	-77.84290000
3.93050083	-105.30440000	-77.59791000
3.93077331	-105.27620000	-77.54891000
3.93104578	-105.39040000	-77.33211000
3.93131826	-105.42860000	-77.39017000
3.93159074	-105.32490000	-77.31300000
3.93186322	-105.39470000	-77.45478000
3.93213570	-105.33060000	-77.63373000
3.93240818	-104.99220000	-77.37888000
3.93268065	-104.95360000	-77.33726000
3.93295313	-104.40460000	-77.52674000
3.93322561	-104.34420000	-77.80049000
3.93349809	-104.33300000	-77.86729000
3.93377057	-104.61710000	-77.80785000
3.93404305	-104.93310000	-77.61555000
3.93431552	-105.24160000	-77.44247000
3.93458800	-105.16180000	-77.39414000
3.93486048	-105.03280000	-77.21972000
3.93513296	-105.14600000	-77.41895000
3.93540544	-105.17590000	-77.36459000
3.93567792	-105.22900000	-77.34089000
3.93595039	-104.91310000	-77.31432000
3.93622287	-104.38770000	-77.32722000
3.93649535	-104.69400000	-77.51982000
3.93676783	-105.17920000	-77.71851000
3.93704031	-105.56300000	-77.92501000
3.93731279	-105.79960000	-78.03901000
3.93758527	-105.89390000	-77.84331000
3.93785774	-105.68840000	-77.85947000
3.93813022	-105.63230000	-77.74804000
3.93840270	-105.48750000	-77.63198000
3.93867518	-105.16930000	-77.67519000
3.93894766	-105.30660000	-77.49094000
3.93922014	-105.39860000	-77.50949000
3.93949261	-105.59140000	-77.60701000
3.93976509	-105.17280000	-77.39882000
3.94003757	-105.02180000	-77.43200000
3.94031005	-105.19560000	-77.66734000
3.94058253	-105.36090000	-77.51828000
3.94085501	-105.18770000	-77.34559000
3.94112748	-105.21730000	-77.50859000
3.94139996	-105.35880000	-77.44843000
3.94167244	-104.95800000	-77.56016000
3.94194492	-104.54520000	-77.58222000
3.94221740	-104.93010000	-77.32591000
3.94248988	-105.01700000	-77.50150000
3.94276235	-105.07150000	-77.40771000
3.94303483	-105.11310000	-77.54670000
3.94330731	-105.38370000	-77.69894000
3.94357979	-105.34090000	-77.55965000
3.94385227	-105.38150000	-77.31394000
3.94412475	-105.09380000	-77.39187000
3.94439723	-105.15710000	-77.55457000
3.94466970	-105.16000000	-77.63345000
3.94494218	-105.45250000	-77.84924000
3.94521466	-105.69710000	-77.82843000
3.94548714	-105.59850000	-77.59882000
3.94575962	-105.42230000	-77.54101000
3.94603210	-105.41500000	-77.58240000
3.94630457	-105.73940000	-77.72855000
3.94657705	-105.84820000	-77.54922000
3.94684953	-105.86270000	-77.58191000
3.94712201	-105.71680000	-77.66244000
3.94739449	-105.63110000	-77.69946000
3.94766697	-105.35710000	-77.66380000
3.94793944	-105.11390000	-77.65809000
3.94821192	-105.31610000	-77.82182000
3.94848440	-105.46170000	-77.84971000
3.94875688	-105.20810000	-77.66338000
3.94902936	-105.09530000	-77.45210000
3.94930184	-105.10930000	-77.63595000
3.94957431	-105.11300000	-77.80375000
3.94984679	-105.05970000	-77.69232000
3.95011927	-105.18740000	-77.80741000
3.95039175	-104.91470000	-77.88881000
3.95066423	-105.16780000	-77.76981000
3.95093671	-105.03220000	-77.72383000
3.95120918	-104.79530000	-77.64948000
3.95148166	-104.97570000	-77.84006000
3.95175414	-105.10370000	-77.94436000
3.95202662	-105.35650000	-77.69646000
3.95229910	-105.60770000	-77.37281000
3.95257158	-105.42830000	-77.47228000
3.95284406	-105.36580000	-77.36502000
3.95311653	-105.35370000	-77.49671000
3.95338901	-105.26640000	-77.59008000
3.95366149	-105.09580000	-77.75349000
3.95393397	-104.91640000	-77.69135000
3.95420645	-105.18330000	-77.52490000
3.95447893	-105.45090000	-77.46371000
3.95475140	-105.28030000	-77.18563000
3.95502388	-105.14590000	-77.53077000
3.95529636	-105.06260000	-77.77065000
3.95556884	-105.06880000	-77.89219000
3.95584132	-105.27750000	-77.72607000
3.95611380	-105.69760000	-77.86699000
3.95638627	-105.67910000	-77.59952000
3.95665875	-105.41660000	-77.62017000
3.95693123	-105.19910000	-77.70322000
3.95720371	-105.21220000	-77.82459000
3.95747619	-105.38300000	-78.03965000
3.95774867	-105.56460000	-77.92683000
3.95802114	-105.49740000	-77.98404000
3.95829362	-105.22050000	-78.12315000
3.95856610	-104.83220000	-77.90385000
3.95883858	-104.94710000	-77.72137000
3.95911106	-104.80610000	-77.54403000
3.95938354	-104.89650000	-77.64609000
3.95965602	-104.73890000	-77.77220000
3.95992849	-104.28150000	-77.73217000
3.96020097	-104.27230000	-77.40015000
3.96047345	-104.59800000	-77.36343000
3.96074593	-104.96570000	-77.38976000
3.96101841	-105.25320000	-77.53199000
3.96129089	-105.06750000	-77.59171000
3.96156336	-105.11910000	-77.72619000
3.96183584	-105.09010000	-77.61601000
3.96210832	-105.11020000	-77.64595000
3.96238080	-104.95330000	-77.52906000
3.96265328	-104.84560000	-77.78010000
3.96292576	-104.80600000	-77.81719000
3.96319823	-105.22300000	-77.85917000
3.96347071	-105.26320000	-77.86562000
3.96374319	-105.07500000	-77.71555000
3.96401567	-104.94290000	-77.82330000
3.96428815	-104.87550000	-77.50207000
3.96456063	-104.91120000	-77.68237000
3.96483310	-104.87730000	-78.05096000
3.96510558	-104.69270000	-78.22790000
3.96537806	-104.59230000	-77.88423000
3.96565054	-104.72470000	-77.79327000
3.96592302	-105.24520000	-77.72677000
3.96619550	-104.92410000	-77.82158000
3.96646797	-104.73130000	-77.77631000
3.96674045	-104.75700000	-77.79124000
3.96701293	-104.57440000	-77.42046000
3.96728541	-104.48910000	-77.52732000
3.96755789	-104.74570000	-77.59043000
3.96783037	-104.96870000	-77.38754000
3.96810285	-104.86150000	-77.86477000
3.96837532	-104.57920000	-78.11702000
3.96864780	-104.54100000	-77.79128000
3.96892028	-104.36390000	-77.63674000
3.96919276	-104.52190000	-77.81496000
3.96946524	-104.71230000	-77.93140000
3.96973772	-104.86200000	-77.92133000
3.97001019	-104.86680000	-77.81133000
3.97028267	-104.88080000	-77.72337000
3.97055515	-104.93780000	-77.72916000
3.97082763	-104.90590000	-77.72047000
3.97110011	-104.74090000	-77.53635000
3.97137259	-104.83890000	-77.68635000
3.97164506	-104.75260000	-77.94783000
3.97191754	-104.62600000	-77.85698000
3.97219002	-104.91410000	-77.86463000
3.97246250	-105.03790000	-77.79522000
3.97273498	-104.82270000	-77.59676000
3.97300746	-104.67760000	-77.65829000
3.97327993	-104.85840000	-77.37583000
3.97355241	-105.32550000	-77.43748000
3.97382489	-105.20650000	-77.76406000
3.97409737	-104.98760000	-77.55365000
3.97436985	-105.14220000	-77.62189000
3.97464233	-105.31320000	-77.71851000
3.97491481	-105.32830000	-77.62844000
3.97518728	-105.27770000	-77.48795000
3.97545976	-105.44290000	-77.61499000
3.97573224	-105.00530000	-77.83047000
3.97600472	-104.78880000	-77.94199000
3.97627720	-105.14660000	-77.72599000
3.97654968	-105.15310000	-77.69662000
3.97682215	-105.03400000	-77.76769000
3.97709463	-105.07380000	-77.72622000
3.97736711	-105.05800000	-77.70029000
3.97763959	-104.62370000	-77.57348000
3.97791207	-104.62900000	-77.68227000
3.97818455	-104.83090000	-77.92426000
3.97845702	-104.98760000	-77.84891000
3.97872950	-105.00610000	-77.94566000
3.97900198	-105.26030000	-77.95730000
3.97927446	-105.34140000	-77.83431000
3.97954694	-105.28980000	-77.61256000
3.97981942	-105.18600000	-77.75407000
3.98009189	-105.17750000	-77.83553000
3.98036437	-105.12680000	-77.89683000
3.98063685	-105.15400000	-78.04736000
3.98090933	-105.35940000	-77.90884000
3.98118181	-105.62950000	-77.84197000
3.98145429	-105.43580000	-77.77940000
3.98172677	-105.27930000	-77.74941000
3.98199924	-105.43560000	-77.71073000
3.98227172	-105.48920000	-77.61746000
3.98254420	-105.32790000	-77.45436000
3.98281668	-105.17490000	-77.69488000
3.98308916	-105.20720000	-77.83342000
3.98336164	-105.19660000	-77.75201000
3.98363411	-104.88120000	-77.82134000
3.98390659	-104.91410000	-77.73078000
3.98417907	-105.08140000	-77.76074000
3.98445155	-105.01830000	-77.78552000
3.98472403	-105.04160000	-77.81309000
3.98499651	-105.16070000	-77.66786000
3.98526898	-105.06080000	-77.76188000
3.98554146	-104.91420000	-77.66926000
3.98581394	-104.66900000	-77.62019000
3.98608642	-104.56900000	-77.67187000
3.98635890	-104.53610000	-77.79590000
3.98663138	-104.56200000	-77.73670000
3.98690385	-104.66530000	-77.80321000
3.98717633	-104.79310000	-77.96376000
3.98744881	-104.64610000	-77.83875000
3.98772129	-104.80530000	-77.60870000
3.98799377	-105.04440000	-77.53329000
3.98826625	-104.85110000	-77.63858000
3.98853872	-104.76470000	-77.58613000
3.98881120	-104.69490000	-77.91509000
3.98908368	-104.68390000	-78.02378000
3.98935616	-104.87420000	-77.86903000
3.98962864	-104.88540000	-77.96715000
3.98990112	-105.05400000	-77.96284000
3.99017360	-105.24070000	-77.71079000
3.99044607	-105.07990000	-77.70284000
3.99071855	-105.21020000	-77.44276000
3.99099103	-104.94440000	-77.56056000
3.99126351	-104.95570000	-77.72148000
3.99153599	-104.52110000	-77.79263000
3.99180847	-104.58160000	-77.93200000
3.99208094	-105.07790000	-78.18533000
3.99235342	-105.12460000	-78.07530000
3.99262590	-105.06200000	-77.83911000
3.99289838	-105.09510000	-77.91518000
3.99317086	-105.15360000	-78.04019000
3.99344334	-105.17910000	-77.63679000
3.99371581	-105.34110000	-77.57653000
3.99398829	-105.25900000	-77.62206000
3.99426077	-105.20380000	-77.78165000
3.99453325	-105.13500000	-77.68291000
3.99480573	-104.91910000	-77.97415000
3.99507821	-104.53290000	-77.87889000
3.99535068	-104.48020000	-77.86474000
3.99562316	-103.98470000	-77.62672000
3.99589564	-103.98980000	-77.74384000
3.99616812	-103.77430000	-77.68187000
3.99644060	-104.07090000	-77.69791000
